Year,State,County,Value
2012,INDIANA,ELKHART,92.5
2012,INDIANA,FULTON,127.1
2012,INDIANA,KOSCIUSKO,104
2012,INDIANA,MARSHALL,97.8
2012,INDIANA,MIAMI,126.8
2012,INDIANA,ST. JOSEPH,133.9
2012,INDIANA,WABASH,105.4
2012,INDIANA,ADAMS,111.8
2012,INDIANA,ALLEN,109
2012,INDIANA,DE KALB,91
2012,INDIANA,HUNTINGTON,108.3
2012,INDIANA,LAGRANGE,96.7
2012,INDIANA,NOBLE,105.7
2012,INDIANA,STEUBEN,87.4
2012,INDIANA,WELLS,122
2012,INDIANA,WHITLEY,96.4
2012,INDIANA,BENTON,116.9
2012,INDIANA,JASPER,144.6
2012,INDIANA,LA PORTE,122.3
2012,INDIANA,LAKE,158.7
2012,INDIANA,NEWTON,132.6
2012,INDIANA,PORTER,165.7
2012,INDIANA,PULASKI,110.9
2012,INDIANA,STARKE,99.7
2012,INDIANA,WHITE,115.6
2012,INDIANA,BROWN,71.6
2012,INDIANA,FLOYD,55.7
2012,INDIANA,HARRISON,52.2
2012,INDIANA,JACKSON,81.3
2012,INDIANA,LAWRENCE,52.8
2012,INDIANA,MONROE,44.7
2012,INDIANA,ORANGE,30.1
2012,INDIANA,OTHER (COMBINED) COUNTIES,65.4
2012,INDIANA,WASHINGTON,57.5
2012,INDIANA,CLARK,69.9
2012,INDIANA,DEARBORN,88
2012,INDIANA,FRANKLIN,89.1
2012,INDIANA,JENNINGS,89.2
2012,INDIANA,OTHER (COMBINED) COUNTIES,81.6
2012,INDIANA,RIPLEY,101.3
2012,INDIANA,SCOTT,107.5
2012,INDIANA,SWITZERLAND,63.2
2012,INDIANA,DAVIESS,72.9
2012,INDIANA,DUBOIS,62.1
2012,INDIANA,GIBSON,64.8
2012,INDIANA,KNOX,71.4
2012,INDIANA,MARTIN,53.1
2012,INDIANA,OTHER (COMBINED) COUNTIES,71.7
2012,INDIANA,PIKE,57.8
2012,INDIANA,POSEY,75.2
2012,INDIANA,SPENCER,69.8
2012,INDIANA,VANDERBURGH,60.4
2012,INDIANA,WARRICK,51.1
2012,INDIANA,CLAY,61.2
2012,INDIANA,FOUNTAIN,101.9
2012,INDIANA,MONTGOMERY,104.5
2012,INDIANA,OWEN,41
2012,INDIANA,PARKE,64.2
2012,INDIANA,PUTNAM,61.4
2012,INDIANA,TIPPECANOE,112
2012,INDIANA,VERMILLION,86.3
2012,INDIANA,VIGO,65.9
2012,INDIANA,WARREN,110.4
2011,INDIANA,BARTHOLOMEW,120.7
2011,INDIANA,BOONE,159.1
2011,INDIANA,CLINTON,175.9
2011,INDIANA,DECATUR,124.8
2011,INDIANA,HAMILTON,124.9
2011,INDIANA,HANCOCK,146.8
2011,INDIANA,HENDRICKS,130.3
2011,INDIANA,HOWARD,163.9
2011,INDIANA,JOHNSON,110
2011,INDIANA,MADISON,156.4
2011,INDIANA,MORGAN,113.2
2011,INDIANA,OTHER (COMBINED) COUNTIES,142
2011,INDIANA,RUSH,141.5
2011,INDIANA,SHELBY,116.6
2011,INDIANA,TIPTON,165.5
2011,INDIANA,BLACKFORD,160.8
2011,INDIANA,DELAWARE,146.1
2011,INDIANA,FAYETTE,133.2
2011,INDIANA,HENRY,149.9
2011,INDIANA,JAY,153.3
2011,INDIANA,RANDOLPH,143.3
2011,INDIANA,UNION,141.2
2011,INDIANA,WAYNE,118.7
2011,INDIANA,CARROLL,167.7
2011,INDIANA,CASS,149.1
2011,INDIANA,FULTON,155
2011,INDIANA,KOSCIUSKO,152
2011,INDIANA,MARSHALL,157.9
2011,INDIANA,MIAMI,136.9
2011,INDIANA,OTHER (COMBINED) COUNTIES,140.3
2011,INDIANA,ST. JOSEPH,153.1
2011,INDIANA,ADAMS,146.9
2011,INDIANA,ALLEN,131.6
2011,INDIANA,DE KALB,124.3
2011,INDIANA,HUNTINGTON,137.3
2011,INDIANA,LAGRANGE,127.3
2011,INDIANA,NOBLE,131.9
2011,INDIANA,STEUBEN,120.1
2011,INDIANA,WELLS,147.6
2011,INDIANA,WHITLEY,115.3
2011,INDIANA,BENTON,165.5
2011,INDIANA,JASPER,157.9
2011,INDIANA,LA PORTE,145.5
2011,INDIANA,LAKE,154.2
2011,INDIANA,NEWTON,166.3
2011,INDIANA,PORTER,153.1
2011,INDIANA,PULASKI,153.6
2011,INDIANA,STARKE,136.9
2011,INDIANA,WHITE,168.5
2011,INDIANA,FLOYD,98.8
2011,INDIANA,HARRISON,105.7
2011,INDIANA,JACKSON,121.1
2011,INDIANA,LAWRENCE,128.3
2011,INDIANA,MONROE,124.8
2011,INDIANA,ORANGE,131.9
2011,INDIANA,OTHER (COMBINED) COUNTIES,110.9
2011,INDIANA,PERRY,129.8
2011,INDIANA,WASHINGTON,123.1
2011,INDIANA,CLARK,115.9
2011,INDIANA,DEARBORN,109.6
2011,INDIANA,FRANKLIN,126.5
2011,INDIANA,JEFFERSON,114.4
2011,INDIANA,JENNINGS,116.3
2011,INDIANA,OHIO,97
2011,INDIANA,RIPLEY,113
2011,INDIANA,SCOTT,128.8
2011,INDIANA,SWITZERLAND,112.7
2011,INDIANA,DAVIESS,156.7
2011,INDIANA,DUBOIS,153.2
2011,INDIANA,GREENE,130.9
2011,INDIANA,MARTIN,140.1
2011,INDIANA,OTHER (COMBINED) COUNTIES,153.9
2011,INDIANA,POSEY,152.6
2011,INDIANA,SPENCER,132.6
2011,INDIANA,SULLIVAN,155.2
2011,INDIANA,VANDERBURGH,149
2011,INDIANA,WARRICK,139.1
2011,INDIANA,CLAY,141.4
2011,INDIANA,FOUNTAIN,154
2011,INDIANA,MONTGOMERY,166.7
2011,INDIANA,OWEN,120.1
2011,INDIANA,PARKE,148.6
2011,INDIANA,PUTNAM,142.4
2011,INDIANA,TIPPECANOE,160.2
2011,INDIANA,VERMILLION,152.4
2011,INDIANA,VIGO,139.5
2011,INDIANA,WARREN,159.9
2010,INDIANA,BARTHOLOMEW,129.9
2010,INDIANA,BOONE,154.9
2010,INDIANA,CLINTON,178.5
2010,INDIANA,DECATUR,157.3
2010,INDIANA,GRANT,158.4
2010,INDIANA,HAMILTON,174.7
2010,INDIANA,HANCOCK,153.5
2010,INDIANA,HENDRICKS,162.5
2010,INDIANA,HOWARD,169.4
2010,INDIANA,JOHNSON,140.2
2010,INDIANA,MADISON,168.4
2010,INDIANA,MARION,157.2
2010,INDIANA,MORGAN,143.2
2010,INDIANA,RUSH,151.4
2010,INDIANA,SHELBY,139.7
2010,INDIANA,TIPTON,181.6
2010,INDIANA,BLACKFORD,149.7
2010,INDIANA,DELAWARE,153.7
2010,INDIANA,FAYETTE,149.5
2010,INDIANA,HENRY,160.9
2010,INDIANA,JAY,140.2
2010,INDIANA,RANDOLPH,156.9
2010,INDIANA,UNION,176.4
2010,INDIANA,WAYNE,160.3
2010,INDIANA,CARROLL,170.1
2010,INDIANA,CASS,148.3
2010,INDIANA,ELKHART,155
2010,INDIANA,FULTON,169.8
2010,INDIANA,KOSCIUSKO,167.1
2010,INDIANA,MARSHALL,164.3
2010,INDIANA,MIAMI,157.9
2010,INDIANA,ST. JOSEPH,159.4
2010,INDIANA,WABASH,161.8
2010,INDIANA,ADAMS,143.6
2010,INDIANA,ALLEN,150.7
2010,INDIANA,DE KALB,122.2
2010,INDIANA,HUNTINGTON,166.9
2010,INDIANA,LAGRANGE,126
2010,INDIANA,NOBLE,142.4
2010,INDIANA,STEUBEN,134.1
2010,INDIANA,WELLS,156.8
2010,INDIANA,WHITLEY,153.7
2010,INDIANA,BENTON,165.9
2010,INDIANA,JASPER,162.5
2010,INDIANA,LA PORTE,167.1
2010,INDIANA,LAKE,156.2
2010,INDIANA,NEWTON,169.9
2010,INDIANA,PORTER,168.2
2010,INDIANA,PULASKI,165.2
2010,INDIANA,STARKE,149.5
2010,INDIANA,WHITE,167
2010,INDIANA,BROWN,83.9
2010,INDIANA,CRAWFORD,136.3
2010,INDIANA,FLOYD,147.6
2010,INDIANA,HARRISON,130
2010,INDIANA,JACKSON,126.1
2010,INDIANA,LAWRENCE,138.9
2010,INDIANA,MONROE,138.6
2010,INDIANA,ORANGE,149.4
2010,INDIANA,PERRY,132.6
2010,INDIANA,WASHINGTON,123.6
2010,INDIANA,CLARK,136.9
2010,INDIANA,DEARBORN,124.4
2010,INDIANA,FRANKLIN,159.8
2010,INDIANA,JEFFERSON,127.4
2010,INDIANA,JENNINGS,131.1
2010,INDIANA,OHIO,120.4
2010,INDIANA,RIPLEY,135.6
2010,INDIANA,SCOTT,144.1
2010,INDIANA,SWITZERLAND,136.3
2010,INDIANA,DAVIESS,160.3
2010,INDIANA,DUBOIS,154.5
2010,INDIANA,GIBSON,155
2010,INDIANA,GREENE,125.8
2010,INDIANA,KNOX,163.8
2010,INDIANA,MARTIN,149.5
2010,INDIANA,PIKE,146.1
2010,INDIANA,POSEY,146.6
2010,INDIANA,SPENCER,139.8
2010,INDIANA,SULLIVAN,159.2
2010,INDIANA,VANDERBURGH,143
2010,INDIANA,WARRICK,142.7
2010,INDIANA,CLAY,157.2
2010,INDIANA,FOUNTAIN,175.6
2010,INDIANA,MONTGOMERY,172.5
2010,INDIANA,OWEN,142.4
2010,INDIANA,PARKE,164.9
2010,INDIANA,PUTNAM,160.6
2010,INDIANA,TIPPECANOE,175.1
2010,INDIANA,VERMILLION,161.7
2010,INDIANA,VIGO,151.7
2010,INDIANA,WARREN,162.6
2009,INDIANA,BARTHOLOMEW,175
2009,INDIANA,BOONE,182
2009,INDIANA,CLINTON,185
2009,INDIANA,DECATUR,181
2009,INDIANA,GRANT,171
2009,INDIANA,HAMILTON,172
2009,INDIANA,HANCOCK,185
2009,INDIANA,HENDRICKS,179
2009,INDIANA,HOWARD,186
2009,INDIANA,JOHNSON,167
2009,INDIANA,MADISON,169
2009,INDIANA,MARION,169
2009,INDIANA,MORGAN,175
2009,INDIANA,RUSH,185
2009,INDIANA,SHELBY,177
2009,INDIANA,TIPTON,186
2009,INDIANA,BLACKFORD,165
2009,INDIANA,DELAWARE,154
2009,INDIANA,FAYETTE,184
2009,INDIANA,HENRY,187
2009,INDIANA,JAY,153
2009,INDIANA,RANDOLPH,173
2009,INDIANA,UNION,196
2009,INDIANA,WAYNE,184
2009,INDIANA,CARROLL,175
2009,INDIANA,CASS,164
2009,INDIANA,ELKHART,161
2009,INDIANA,FULTON,160
2009,INDIANA,KOSCIUSKO,160
2009,INDIANA,MARSHALL,155
2009,INDIANA,MIAMI,164
2009,INDIANA,ST. JOSEPH,166
2009,INDIANA,WABASH,173
2009,INDIANA,ADAMS,167
2009,INDIANA,ALLEN,177
2009,INDIANA,DE KALB,150
2009,INDIANA,HUNTINGTON,176
2009,INDIANA,LAGRANGE,136
2009,INDIANA,NOBLE,153
2009,INDIANA,STEUBEN,140
2009,INDIANA,WELLS,179
2009,INDIANA,WHITLEY,170
2009,INDIANA,BENTON,185
2009,INDIANA,JASPER,160
2009,INDIANA,LA PORTE,154
2009,INDIANA,LAKE,162
2009,INDIANA,NEWTON,182
2009,INDIANA,PORTER,156
2009,INDIANA,PULASKI,148
2009,INDIANA,STARKE,134
2009,INDIANA,WHITE,181
2009,INDIANA,BROWN,154
2009,INDIANA,HARRISON,174
2009,INDIANA,JACKSON,164
2009,INDIANA,LAWRENCE,164
2009,INDIANA,MONROE,154
2009,INDIANA,ORANGE,173
2009,INDIANA,OTHER (COMBINED) COUNTIES,155
2009,INDIANA,PERRY,161
2009,INDIANA,WASHINGTON,162
2009,INDIANA,CLARK,155
2009,INDIANA,DEARBORN,167
2009,INDIANA,FRANKLIN,185
2009,INDIANA,JENNINGS,167
2009,INDIANA,OTHER (COMBINED) COUNTIES,148
2009,INDIANA,RIPLEY,164
2009,INDIANA,SCOTT,152
2009,INDIANA,SWITZERLAND,153
2009,INDIANA,DAVIESS,182
2009,INDIANA,DUBOIS,169
2009,INDIANA,GIBSON,166
2009,INDIANA,GREENE,166
2009,INDIANA,KNOX,167
2009,INDIANA,MARTIN,172
2009,INDIANA,PIKE,155
2009,INDIANA,POSEY,176
2009,INDIANA,SPENCER,177
2009,INDIANA,SULLIVAN,167
2009,INDIANA,VANDERBURGH,178
2009,INDIANA,WARRICK,169
2009,INDIANA,CLAY,156
2009,INDIANA,FOUNTAIN,184
2009,INDIANA,MONTGOMERY,192
2009,INDIANA,OWEN,152
2009,INDIANA,PARKE,170
2009,INDIANA,PUTNAM,172
2009,INDIANA,TIPPECANOE,179
2009,INDIANA,VERMILLION,175
2009,INDIANA,VIGO,151
2009,INDIANA,WARREN,187
2008,INDIANA,BARTHOLOMEW,141
2008,INDIANA,BOONE,173
2008,INDIANA,CLINTON,187
2008,INDIANA,DECATUR,158
2008,INDIANA,GRANT,166
2008,INDIANA,HAMILTON,164
2008,INDIANA,HANCOCK,151
2008,INDIANA,HENDRICKS,147
2008,INDIANA,HOWARD,188
2008,INDIANA,JOHNSON,142
2008,INDIANA,MADISON,173
2008,INDIANA,MARION,121
2008,INDIANA,MORGAN,134
2008,INDIANA,RUSH,171
2008,INDIANA,SHELBY,153
2008,INDIANA,TIPTON,184
2008,INDIANA,BLACKFORD,156
2008,INDIANA,DELAWARE,156
2008,INDIANA,FAYETTE,152
2008,INDIANA,HENRY,161
2008,INDIANA,JAY,140
2008,INDIANA,RANDOLPH,147
2008,INDIANA,UNION,164
2008,INDIANA,WAYNE,151
2008,INDIANA,CARROLL,194
2008,INDIANA,CASS,183
2008,INDIANA,ELKHART,141
2008,INDIANA,FULTON,169
2008,INDIANA,KOSCIUSKO,143
2008,INDIANA,MARSHALL,155
2008,INDIANA,MIAMI,162
2008,INDIANA,ST. JOSEPH,144
2008,INDIANA,WABASH,149
2008,INDIANA,ADAMS,150
2008,INDIANA,ALLEN,151
2008,INDIANA,DE KALB,121
2008,INDIANA,HUNTINGTON,154
2008,INDIANA,LAGRANGE,116
2008,INDIANA,NOBLE,132
2008,INDIANA,STEUBEN,114
2008,INDIANA,WELLS,158
2008,INDIANA,WHITLEY,133
2008,INDIANA,BENTON,187
2008,INDIANA,JASPER,182
2008,INDIANA,LA PORTE,148
2008,INDIANA,LAKE,165
2008,INDIANA,NEWTON,185
2008,INDIANA,PORTER,167
2008,INDIANA,PULASKI,168
2008,INDIANA,STARKE,140
2008,INDIANA,WHITE,191
2008,INDIANA,FLOYD,131
2008,INDIANA,HARRISON,122
2008,INDIANA,JACKSON,125
2008,INDIANA,LAWRENCE,141
2008,INDIANA,MONROE,143
2008,INDIANA,ORANGE,160
2008,INDIANA,OTHER (COMBINED) COUNTIES,107
2008,INDIANA,PERRY,145
2008,INDIANA,WASHINGTON,132
2008,INDIANA,CLARK,138
2008,INDIANA,DEARBORN,113
2008,INDIANA,FRANKLIN,135
2008,INDIANA,JEFFERSON,108
2008,INDIANA,JENNINGS,127
2008,INDIANA,OHIO,131
2008,INDIANA,RIPLEY,131
2008,INDIANA,SCOTT,132
2008,INDIANA,SWITZERLAND,105
2008,INDIANA,DAVIESS,173
2008,INDIANA,DUBOIS,157
2008,INDIANA,GIBSON,168
2008,INDIANA,GREENE,136
2008,INDIANA,KNOX,165
2008,INDIANA,MARTIN,155
2008,INDIANA,PIKE,153
2008,INDIANA,POSEY,157
2008,INDIANA,SPENCER,145
2008,INDIANA,SULLIVAN,164
2008,INDIANA,VANDERBURGH,154
2008,INDIANA,WARRICK,142
2008,INDIANA,CLAY,137
2008,INDIANA,FOUNTAIN,180
2008,INDIANA,MONTGOMERY,172
2008,INDIANA,OWEN,135
2008,INDIANA,PARKE,149
2008,INDIANA,PUTNAM,151
2008,INDIANA,TIPPECANOE,180
2008,INDIANA,VERMILLION,156
2008,INDIANA,VIGO,138
2008,INDIANA,WARREN,181
2007,INDIANA,BARTHOLOMEW,141.5
2007,INDIANA,BOONE,154
2007,INDIANA,CLINTON,179.3
2007,INDIANA,DECATUR,142.6
2007,INDIANA,GRANT,128.7
2007,INDIANA,HAMILTON,149.6
2007,INDIANA,HANCOCK,148.3
2007,INDIANA,HENDRICKS,154.3
2007,INDIANA,HOWARD,170.5
2007,INDIANA,JOHNSON,142
2007,INDIANA,MADISON,154.6
2007,INDIANA,MARION,145.4
2007,INDIANA,MORGAN,154.2
2007,INDIANA,RUSH,136.2
2007,INDIANA,SHELBY,127.8
2007,INDIANA,TIPTON,179
2007,INDIANA,BLACKFORD,142.1
2007,INDIANA,DELAWARE,134.2
2007,INDIANA,FAYETTE,132.7
2007,INDIANA,HENRY,147.3
2007,INDIANA,JAY,142.4
2007,INDIANA,RANDOLPH,129
2007,INDIANA,UNION,144.8
2007,INDIANA,WAYNE,118.7
2007,INDIANA,CARROLL,186.8
2007,INDIANA,CASS,176.7
2007,INDIANA,ELKHART,153
2007,INDIANA,FULTON,155.9
2007,INDIANA,KOSCIUSKO,156.4
2007,INDIANA,MARSHALL,155
2007,INDIANA,MIAMI,154.2
2007,INDIANA,ST. JOSEPH,149.1
2007,INDIANA,WABASH,152.6
2007,INDIANA,ADAMS,142.1
2007,INDIANA,ALLEN,157.2
2007,INDIANA,DE KALB,146.5
2007,INDIANA,HUNTINGTON,149.2
2007,INDIANA,LAGRANGE,125
2007,INDIANA,NOBLE,147
2007,INDIANA,STEUBEN,126.9
2007,INDIANA,WELLS,135.2
2007,INDIANA,WHITLEY,162.3
2007,INDIANA,BENTON,170.5
2007,INDIANA,JASPER,171
2007,INDIANA,LA PORTE,144.8
2007,INDIANA,LAKE,162.3
2007,INDIANA,NEWTON,179.6
2007,INDIANA,PORTER,153.6
2007,INDIANA,PULASKI,161.5
2007,INDIANA,STARKE,147.8
2007,INDIANA,WHITE,175.3
2007,INDIANA,HARRISON,105.7
2007,INDIANA,JACKSON,113
2007,INDIANA,LAWRENCE,133.5
2007,INDIANA,MONROE,150.4
2007,INDIANA,ORANGE,145.5
2007,INDIANA,OTHER (COMBINED) COUNTIES,130.5
2007,INDIANA,PERRY,148.5
2007,INDIANA,WASHINGTON,147.1
2007,INDIANA,CLARK,127.5
2007,INDIANA,DEARBORN,116.5
2007,INDIANA,FRANKLIN,125.9
2007,INDIANA,JEFFERSON,123.7
2007,INDIANA,JENNINGS,137.2
2007,INDIANA,OTHER (COMBINED) COUNTIES,123.6
2007,INDIANA,RIPLEY,117.6
2007,INDIANA,SCOTT,144.2
2007,INDIANA,DAVIESS,164.5
2007,INDIANA,DUBOIS,146.6
2007,INDIANA,GIBSON,162.3
2007,INDIANA,GREENE,142.5
2007,INDIANA,KNOX,166.9
2007,INDIANA,MARTIN,158.6
2007,INDIANA,PIKE,156
2007,INDIANA,POSEY,158.6
2007,INDIANA,SPENCER,152.8
2007,INDIANA,SULLIVAN,163.6
2007,INDIANA,VANDERBURGH,149.8
2007,INDIANA,WARRICK,141.7
2007,INDIANA,CLAY,164
2007,INDIANA,FOUNTAIN,171.1
2007,INDIANA,MONTGOMERY,171.4
2007,INDIANA,OWEN,150.7
2007,INDIANA,PARKE,163.7
2007,INDIANA,PUTNAM,164.8
2007,INDIANA,TIPPECANOE,159.9
2007,INDIANA,VERMILLION,177
2007,INDIANA,VIGO,158.7
2007,INDIANA,WARREN,167.7
2006,INDIANA,BARTHOLOMEW,153.5
2006,INDIANA,BOONE,163.9
2006,INDIANA,CLINTON,165.1
2006,INDIANA,DECATUR,164
2006,INDIANA,GRANT,159.5
2006,INDIANA,HAMILTON,166.4
2006,INDIANA,HANCOCK,155.4
2006,INDIANA,HENDRICKS,154.9
2006,INDIANA,HOWARD,166.4
2006,INDIANA,JOHNSON,152.1
2006,INDIANA,MADISON,163.2
2006,INDIANA,MARION,140
2006,INDIANA,MORGAN,153
2006,INDIANA,RUSH,152.5
2006,INDIANA,SHELBY,150.4
2006,INDIANA,TIPTON,177.1
2006,INDIANA,BLACKFORD,151.7
2006,INDIANA,DELAWARE,154.4
2006,INDIANA,FAYETTE,155.3
2006,INDIANA,HENRY,157.4
2006,INDIANA,JAY,134
2006,INDIANA,RANDOLPH,145.6
2006,INDIANA,UNION,171.2
2006,INDIANA,WAYNE,156
2006,INDIANA,CARROLL,174
2006,INDIANA,CASS,153.7
2006,INDIANA,ELKHART,157.8
2006,INDIANA,FULTON,148.3
2006,INDIANA,KOSCIUSKO,164.4
2006,INDIANA,MARSHALL,162.9
2006,INDIANA,MIAMI,161.3
2006,INDIANA,ST. JOSEPH,157.5
2006,INDIANA,WABASH,159.9
2006,INDIANA,ADAMS,147.1
2006,INDIANA,ALLEN,165.3
2006,INDIANA,DE KALB,146.9
2006,INDIANA,HUNTINGTON,156.6
2006,INDIANA,LAGRANGE,144.1
2006,INDIANA,NOBLE,150.3
2006,INDIANA,STEUBEN,148.8
2006,INDIANA,WELLS,154.4
2006,INDIANA,WHITLEY,161.3
2006,INDIANA,BENTON,167.2
2006,INDIANA,JASPER,158.6
2006,INDIANA,LA PORTE,165.4
2006,INDIANA,LAKE,162.8
2006,INDIANA,NEWTON,163
2006,INDIANA,PORTER,158.8
2006,INDIANA,PULASKI,152.7
2006,INDIANA,STARKE,154.1
2006,INDIANA,WHITE,159.8
2006,INDIANA,HARRISON,142.3
2006,INDIANA,JACKSON,135.4
2006,INDIANA,LAWRENCE,144.9
2006,INDIANA,MONROE,136
2006,INDIANA,ORANGE,153.8
2006,INDIANA,OTHER (COMBINED) COUNTIES,119.2
2006,INDIANA,PERRY,131.3
2006,INDIANA,WASHINGTON,143
2006,INDIANA,CLARK,138
2006,INDIANA,DEARBORN,143.7
2006,INDIANA,FRANKLIN,154.1
2006,INDIANA,JENNINGS,142.5
2006,INDIANA,OTHER (COMBINED) COUNTIES,145.2
2006,INDIANA,RIPLEY,152.6
2006,INDIANA,SCOTT,129
2006,INDIANA,DAVIESS,152.8
2006,INDIANA,DUBOIS,147.5
2006,INDIANA,GIBSON,163.8
2006,INDIANA,GREENE,143.8
2006,INDIANA,KNOX,152.6
2006,INDIANA,MARTIN,140.7
2006,INDIANA,PIKE,144.6
2006,INDIANA,POSEY,162.5
2006,INDIANA,SPENCER,136
2006,INDIANA,SULLIVAN,155.7
2006,INDIANA,VANDERBURGH,150.7
2006,INDIANA,WARRICK,143.6
2006,INDIANA,CLAY,151.7
2006,INDIANA,FOUNTAIN,163.4
2006,INDIANA,MONTGOMERY,166.9
2006,INDIANA,OWEN,132.5
2006,INDIANA,PARKE,156.5
2006,INDIANA,PUTNAM,155.5
2006,INDIANA,TIPPECANOE,164.3
2006,INDIANA,VERMILLION,170.3
2006,INDIANA,VIGO,152.6
2006,INDIANA,WARREN,169.1
2005,INDIANA,BARTHOLOMEW,145.3
2005,INDIANA,BOONE,163.6
2005,INDIANA,CLINTON,170
2005,INDIANA,DECATUR,157.2
2005,INDIANA,GRANT,166.5
2005,INDIANA,HAMILTON,146.5
2005,INDIANA,HANCOCK,148.5
2005,INDIANA,HENDRICKS,145.7
2005,INDIANA,HOWARD,168.6
2005,INDIANA,JOHNSON,150.5
2005,INDIANA,MADISON,158.9
2005,INDIANA,MARION,145.1
2005,INDIANA,MORGAN,150.8
2005,INDIANA,RUSH,155
2005,INDIANA,SHELBY,147.3
2005,INDIANA,TIPTON,166.8
2005,INDIANA,BLACKFORD,154.5
2005,INDIANA,DELAWARE,165.4
2005,INDIANA,FAYETTE,150.5
2005,INDIANA,HENRY,154.1
2005,INDIANA,JAY,139.1
2005,INDIANA,RANDOLPH,152
2005,INDIANA,UNION,169.1
2005,INDIANA,WAYNE,148.5
2005,INDIANA,CARROLL,178.6
2005,INDIANA,CASS,171.9
2005,INDIANA,ELKHART,142.4
2005,INDIANA,FULTON,158.9
2005,INDIANA,KOSCIUSKO,148.5
2005,INDIANA,MARSHALL,149.9
2005,INDIANA,MIAMI,164.3
2005,INDIANA,ST. JOSEPH,147.2
2005,INDIANA,WABASH,165.5
2005,INDIANA,ADAMS,139.1
2005,INDIANA,ALLEN,157.2
2005,INDIANA,DE KALB,151.4
2005,INDIANA,HUNTINGTON,157.5
2005,INDIANA,LAGRANGE,112.7
2005,INDIANA,NOBLE,142
2005,INDIANA,STEUBEN,149.5
2005,INDIANA,WELLS,151.1
2005,INDIANA,WHITLEY,156
2005,INDIANA,BENTON,166
2005,INDIANA,JASPER,159.7
2005,INDIANA,LA PORTE,137.1
2005,INDIANA,LAKE,136
2005,INDIANA,NEWTON,157.9
2005,INDIANA,PORTER,137.1
2005,INDIANA,PULASKI,151.6
2005,INDIANA,STARKE,137.2
2005,INDIANA,WHITE,175.1
2005,INDIANA,HARRISON,125.7
2005,INDIANA,JACKSON,128.1
2005,INDIANA,LAWRENCE,130.8
2005,INDIANA,MONROE,139.5
2005,INDIANA,ORANGE,144
2005,INDIANA,OTHER (COMBINED) COUNTIES,119.2
2005,INDIANA,PERRY,147.9
2005,INDIANA,WASHINGTON,124.5
2005,INDIANA,CLARK,109.4
2005,INDIANA,DEARBORN,138
2005,INDIANA,FRANKLIN,149.7
2005,INDIANA,JEFFERSON,124
2005,INDIANA,JENNINGS,141.2
2005,INDIANA,OTHER (COMBINED) COUNTIES,134.7
2005,INDIANA,RIPLEY,149.6
2005,INDIANA,SCOTT,132.3
2005,INDIANA,DAVIESS,158.4
2005,INDIANA,DUBOIS,144.6
2005,INDIANA,GIBSON,155.7
2005,INDIANA,GREENE,162
2005,INDIANA,KNOX,157.7
2005,INDIANA,MARTIN,155.1
2005,INDIANA,PIKE,145.3
2005,INDIANA,POSEY,151.2
2005,INDIANA,SPENCER,135.4
2005,INDIANA,SULLIVAN,159.2
2005,INDIANA,VANDERBURGH,155.4
2005,INDIANA,WARRICK,143.9
2005,INDIANA,CLAY,162.6
2005,INDIANA,FOUNTAIN,158.4
2005,INDIANA,MONTGOMERY,157.7
2005,INDIANA,OWEN,146
2005,INDIANA,PARKE,154
2005,INDIANA,PUTNAM,159.3
2005,INDIANA,TIPPECANOE,169.8
2005,INDIANA,VERMILLION,160.9
2005,INDIANA,VIGO,157.1
2005,INDIANA,WARREN,158.6
2004,INDIANA,BARTHOLOMEW,166.7
2004,INDIANA,BOONE,178.6
2004,INDIANA,CLINTON,180.8
2004,INDIANA,DECATUR,181.3
2004,INDIANA,GRANT,176.2
2004,INDIANA,HAMILTON,167.1
2004,INDIANA,HANCOCK,168.9
2004,INDIANA,HENDRICKS,177.7
2004,INDIANA,HOWARD,183.1
2004,INDIANA,JOHNSON,172.9
2004,INDIANA,MADISON,172.8
2004,INDIANA,MARION,166.9
2004,INDIANA,MORGAN,169.2
2004,INDIANA,RUSH,179.3
2004,INDIANA,SHELBY,170.6
2004,INDIANA,TIPTON,180.8
2004,INDIANA,BLACKFORD,155
2004,INDIANA,DELAWARE,164.5
2004,INDIANA,FAYETTE,172.7
2004,INDIANA,HENRY,163.7
2004,INDIANA,JAY,164.5
2004,INDIANA,RANDOLPH,164.9
2004,INDIANA,UNION,185
2004,INDIANA,WAYNE,160.3
2004,INDIANA,CARROLL,188.6
2004,INDIANA,CASS,178.4
2004,INDIANA,ELKHART,155
2004,INDIANA,FULTON,159.5
2004,INDIANA,KOSCIUSKO,163
2004,INDIANA,MARSHALL,156.2
2004,INDIANA,MIAMI,169
2004,INDIANA,ST. JOSEPH,157.5
2004,INDIANA,WABASH,168.4
2004,INDIANA,ADAMS,165.3
2004,INDIANA,ALLEN,156.5
2004,INDIANA,DE KALB,145
2004,INDIANA,HUNTINGTON,164.5
2004,INDIANA,LAGRANGE,135.6
2004,INDIANA,NOBLE,154.1
2004,INDIANA,STEUBEN,144.2
2004,INDIANA,WELLS,168
2004,INDIANA,WHITLEY,159.8
2004,INDIANA,BENTON,170.8
2004,INDIANA,JASPER,174.9
2004,INDIANA,LA PORTE,169.6
2004,INDIANA,LAKE,161.1
2004,INDIANA,NEWTON,179.4
2004,INDIANA,PORTER,172.7
2004,INDIANA,PULASKI,167.3
2004,INDIANA,STARKE,154.3
